iso_time,ts,published_at,fair_value,confidence,sigma,annualized_sigma,fair_value_40pct_annual,chainlink_price,btc_price,strike_price,yes_bid,yes_ask,no_bid,no_ask,time_to_expiry_ms,time_to_expiry_sec,yes_token_price,f,g,f_minus_g
2026-04-20T03:10:29.387Z,1776654629387,1776654629387,0.591341,0.270613,0.000030,0.170640,0.539059,74446.60,74446.60,74438.00,0.630000,0.640000,0.360000,0.370000,270613,271,0.640000,-0.048659,-0.048340,-0.000319
2026-04-20T03:10:29.617Z,1776654629617,1776654629617,0.591379,0.270383,0.000030,0.170640,0.539076,74446.60,74446.60,74438.00,0.630000,0.660000,0.340000,0.370000,270383,270,0.660000,-0.068621,-0.052682,-0.015939
2026-04-20T03:10:29.774Z,1776654629774,1776654629774,0.591405,0.270226,0.000030,0.170640,0.539087,74446.60,74446.60,74438.00,0.650000,0.660000,0.340000,0.350000,270226,270,0.660000,-0.068595,-0.057638,-0.010957
2026-04-20T03:10:30.022Z,1776654630022,1776654630022,0.591447,0.269978,0.000030,0.170640,0.539105,74446.60,74446.60,74438.00,0.650000,0.670000,0.330000,0.350000,269978,270,0.670000,-0.078553,-0.062620,-0.015933
2026-04-20T03:10:30.357Z,1776654630357,1776654630357,0.591503,0.269643,0.000030,0.170640,0.539130,74446.60,74446.60,74438.00,0.660000,0.670000,0.330000,0.340000,269643,270,0.670000,-0.078497,-0.068585,-0.009912
2026-04-20T03:10:30.405Z,1776654630405,1776654630405,0.613480,0.269595,0.000030,0.169768,0.548520,74448.66,74448.66,74438.00,0.660000,0.670000,0.330000,0.340000,269595,270,0.670000,-0.056520,-0.070157,0.013637
2026-04-20T03:10:31.463Z,1776654631463,1776654631463,0.636718,0.268537,0.000030,0.169694,0.558780,74450.90,74450.90,74438.00,0.660000,0.670000,0.330000,0.340000,268537,269,0.670000,-0.033282,-0.063089,0.029807
2026-04-20T03:10:31.916Z,1776654631916,1776654631916,0.654843,0.268084,0.000030,0.167001,0.565868,74452.45,74452.45,74438.00,0.660000,0.670000,0.330000,0.340000,268084,268,0.670000,-0.015157,-0.052402,0.037245
2026-04-20T03:10:32.530Z,1776654632530,1776654632530,0.655012,0.267470,0.000030,0.167001,0.565943,74452.45,74452.45,74438.00,0.660000,0.680000,0.320000,0.340000,267470,267,0.680000,-0.024988,-0.041689,0.016701
2026-04-20T03:10:33.083Z,1776654633083,1776654633083,0.659082,0.266917,0.000029,0.161918,0.565710,74452.38,74452.38,74438.00,0.660000,0.680000,0.320000,0.340000,266917,267,0.680000,-0.020918,-0.030173,0.009255
2026-04-20T03:10:33.417Z,1776654633417,1776654633417,0.659176,0.266583,0.000029,0.161918,0.565751,74452.38,74452.38,74438.00,0.670000,0.680000,0.320000,0.330000,266583,267,0.680000,-0.020824,-0.023034,0.002210
2026-04-20T03:10:34.114Z,1776654634114,1776654634114,0.658432,0.265886,0.000028,0.157259,0.563554,74451.88,74451.88,74438.00,0.670000,0.680000,0.320000,0.330000,265886,266,0.680000,-0.021568,-0.020691,-0.000877
2026-04-20T03:10:35.233Z,1776654635233,1776654635233,0.662379,0.264767,0.000027,0.152478,0.563249,74451.78,74451.78,74438.00,0.670000,0.680000,0.320000,0.330000,264767,265,0.680000,-0.017621,-0.021184,0.003563
2026-04-20T03:10:36.269Z,1776654636269,1776654636269,0.682462,0.263731,0.000027,0.150898,0.570851,74453.42,74453.42,74438.00,0.670000,0.680000,0.320000,0.330000,263731,264,0.680000,0.002462,-0.015694,0.018156
2026-04-20T03:10:37.227Z,1776654637227,1776654637227,0.688079,0.262773,0.000026,0.146301,0.570980,74453.42,74453.42,74438.00,0.670000,0.680000,0.320000,0.330000,262773,263,0.680000,0.008079,-0.009895,0.017974
2026-04-20T03:10:38.270Z,1776654638270,1776654638270,0.693867,0.261730,0.000025,0.141844,0.571120,74453.42,74453.42,74438.00,0.670000,0.680000,0.320000,0.330000,261730,262,0.680000,0.013867,-0.002956,0.016824
2026-04-20T03:10:39.339Z,1776654639339,1776654639339,0.693329,0.260661,0.000025,0.137846,0.568922,74452.91,74452.91,74438.00,0.670000,0.680000,0.320000,0.330000,260661,261,0.680000,0.013329,0.004023,0.009306
2026-04-20T03:10:40.308Z,1776654640308,1776654640308,0.703702,0.259692,0.000024,0.133842,0.570847,74453.30,74453.30,74438.00,0.670000,0.680000,0.320000,0.330000,259692,260,0.680000,0.023702,0.012288,0.011414
2026-04-20T03:10:41.307Z,1776654641307,1776654641307,0.711074,0.258693,0.000023,0.129778,0.571443,74453.40,74453.40,74438.00,0.670000,0.680000,0.320000,0.330000,258693,259,0.680000,0.031074,0.018010,0.013064
2026-04-20T03:10:41.981Z,1776654641981,1776654641981,0.711322,0.258019,0.000023,0.129778,0.571536,74453.40,74453.40,74438.00,0.660000,0.680000,0.320000,0.340000,258019,258,0.680000,0.031322,0.022659,0.008663
2026-04-20T03:10:42.272Z,1776654642272,1776654642272,0.711430,0.257728,0.000023,0.129778,0.571576,74453.40,74453.40,74438.00,0.660000,0.670000,0.330000,0.340000,257728,258,0.670000,0.041430,0.028171,0.013258
2026-04-20T03:10:42.304Z,1776654642304,1776654642304,0.701596,0.257696,0.000023,0.127349,0.566671,74452.34,74452.34,74438.00,0.660000,0.670000,0.330000,0.340000,257696,258,0.670000,0.031596,0.031825,-0.000229
2026-04-20T03:10:44.132Z,1776654644132,1776654644132,0.708642,0.255868,0.000022,0.123471,0.567133,74452.38,74452.38,74438.00,0.660000,0.670000,0.330000,0.340000,255868,256,0.670000,0.038642,0.034813,0.003829
2026-04-20T03:10:45.212Z,1776654645212,1776654645212,0.714947,0.254788,0.000021,0.119710,0.567275,74452.38,74452.38,74438.00,0.660000,0.670000,0.330000,0.340000,254788,255,0.670000,0.044947,0.037587,0.007360
2026-04-20T03:10:46.575Z,1776654646575,1776654646575,0.721507,0.253425,0.000021,0.116063,0.567455,74452.38,74452.38,74438.00,0.660000,0.670000,0.330000,0.340000,253425,253,0.670000,0.051507,0.041624,0.009883
2026-04-20T03:10:47.324Z,1776654647324,1776654647324,0.727971,0.252676,0.000020,0.112527,0.567554,74452.38,74452.38,74438.00,0.660000,0.670000,0.330000,0.340000,252676,253,0.670000,0.057971,0.044933,0.013038
2026-04-20T03:10:47.993Z,1776654647993,1776654647993,0.734536,0.252007,0.000019,0.109099,0.567644,74452.38,74452.38,74438.00,0.660000,0.670000,0.330000,0.340000,252007,252,0.670000,0.064536,0.051521,0.013015
2026-04-20T03:10:49.122Z,1776654649122,1776654649122,0.741424,0.250878,0.000019,0.105776,0.567795,74452.38,74452.38,74438.00,0.660000,0.670000,0.330000,0.340000,250878,251,0.670000,0.071424,0.058077,0.013347
2026-04-20T03:10:50.351Z,1776654650351,1776654650351,0.748490,0.249649,0.000018,0.102553,0.567961,74452.38,74452.38,74438.00,0.660000,0.670000,0.330000,0.340000,249649,250,0.670000,0.078490,0.064786,0.013705
2026-04-20T03:10:50.942Z,1776654650942,1776654650942,0.757005,0.249058,0.000018,0.099450,0.568552,74452.49,74452.49,74438.00,0.660000,0.670000,0.330000,0.340000,249058,249,0.670000,0.087005,0.071885,0.015120
2026-04-20T03:10:52.154Z,1776654652154,1776654652154,0.764376,0.247846,0.000017,0.096420,0.568728,74452.50,74452.50,74438.00,0.660000,0.670000,0.330000,0.340000,247846,248,0.670000,0.094376,0.079166,0.015210
2026-04-20T03:10:53.428Z,1776654653428,1776654653428,0.771997,0.246572,0.000017,0.093483,0.568944,74452.50,74452.50,74438.00,0.660000,0.670000,0.330000,0.340000,246572,247,0.670000,0.101997,0.086658,0.015338
2026-04-20T03:10:54.611Z,1776654654611,1776654654611,0.779400,0.245389,0.000016,0.090635,0.569060,74452.49,74452.49,74438.00,0.660000,0.670000,0.330000,0.340000,245389,245,0.670000,0.109400,0.094254,0.015146
2026-04-20T03:10:55.279Z,1776654655279,1776654655279,0.785709,0.244721,0.000016,0.087883,0.568829,74452.42,74452.42,74438.00,0.660000,0.670000,0.330000,0.340000,244721,245,0.670000,0.115709,0.101697,0.014011
2026-04-20T03:10:56.078Z,1776654656078,1776654656078,0.794528,0.243922,0.000015,0.085218,0.569320,74452.50,74452.50,74438.00,0.660000,0.670000,0.330000,0.340000,243922,244,0.670000,0.124528,0.109202,0.015326
2026-04-20T03:10:57.168Z,1776654657168,1776654657168,0.802798,0.242832,0.000015,0.082624,0.569612,74452.53,74452.53,74438.00,0.660000,0.670000,0.330000,0.340000,242832,243,0.670000,0.132798,0.116886,0.015912
2026-04-20T03:10:58.392Z,1776654658392,1776654658392,0.810370,0.241608,0.000014,0.080108,0.569679,74452.51,74452.51,74438.00,0.660000,0.670000,0.330000,0.340000,241608,242,0.670000,0.140370,0.124561,0.015809
2026-04-20T03:10:58.991Z,1776654658991,1776654658991,0.818066,0.241009,0.000014,0.077668,0.569766,74452.51,74452.51,74438.00,0.660000,0.670000,0.330000,0.340000,241009,241,0.670000,0.148066,0.132294,0.015772
2026-04-20T03:11:00.243Z,1776654660243,1776654660243,0.826135,0.239757,0.000013,0.075302,0.569947,74452.51,74452.51,74438.00,0.660000,0.670000,0.330000,0.340000,239757,240,0.670000,0.156135,0.140379,0.015755
2026-04-20T03:11:00.430Z,1776654660430,1776654660430,0.826229,0.239570,0.000013,0.075302,0.569974,74452.51,74452.51,74438.00,0.660000,0.690000,0.310000,0.340000,239570,240,0.690000,0.136229,0.142719,-0.006491
2026-04-20T03:11:00.459Z,1776654660459,1776654660459,0.826243,0.239541,0.000013,0.075302,0.569978,74452.51,74452.51,74438.00,0.680000,0.700000,0.300000,0.320000,239541,240,0.700000,0.126243,0.141409,-0.015165
2026-04-20T03:11:00.512Z,1776654660512,1776654660512,0.826270,0.239488,0.000013,0.075302,0.569986,74452.51,74452.51,74438.00,0.690000,0.740000,0.260000,0.310000,239488,239,0.740000,0.086270,0.130589,-0.044319
2026-04-20T03:11:00.573Z,1776654660573,1776654660573,0.826301,0.239427,0.000013,0.075302,0.569995,74452.51,74452.51,74438.00,0.720000,0.730000,0.270000,0.280000,239427,239,0.730000,0.096301,0.120236,-0.023935
2026-04-20T03:11:00.672Z,1776654660672,1776654660672,0.826351,0.239328,0.000013,0.075302,0.570009,74452.51,74452.51,74438.00,0.730000,0.740000,0.260000,0.270000,239328,239,0.740000,0.086351,0.106279,-0.019928
2026-04-20T03:11:01.118Z,1776654661118,1776654661118,0.826576,0.238882,0.000013,0.075302,0.570074,74452.51,74452.51,74438.00,0.730000,0.750000,0.250000,0.270000,238882,239,0.750000,0.076576,0.094348,-0.017773
2026-04-20T03:11:01.194Z,1776654661194,1776654661194,0.826614,0.238806,0.000013,0.075302,0.570085,74452.51,74452.51,74438.00,0.740000,0.750000,0.250000,0.260000,238806,239,0.750000,0.076614,0.084422,-0.007808
2026-04-20T03:11:01.252Z,1776654661252,1776654661252,0.826643,0.238748,0.000013,0.075302,0.570094,74452.51,74452.51,74438.00,0.730000,0.750000,0.250000,0.270000,238748,239,0.750000,0.076643,0.082497,-0.005854
2026-04-20T03:11:01.285Z,1776654661285,1776654661285,0.826660,0.238715,0.000013,0.075302,0.570099,74452.51,74452.51,74438.00,0.740000,0.750000,0.250000,0.260000,238715,239,0.750000,0.076660,0.078569,-0.001909
2026-04-20T03:11:02.011Z,1776654662011,1776654662011,0.827027,0.237989,0.000013,0.075302,0.570205,74452.51,74452.51,74438.00,0.730000,0.750000,0.250000,0.270000,237989,238,0.750000,0.077027,0.076704,0.000323
2026-04-20T03:11:02.297Z,1776654662297,1776654662297,0.827172,0.237703,0.000013,0.075302,0.570247,74452.51,74452.51,74438.00,0.740000,0.750000,0.250000,0.260000,237703,238,0.750000,0.077172,0.076823,0.000349
2026-04-20T03:11:02.592Z,1776654662592,1776654662592,0.849752,0.237408,0.000015,0.082645,0.584491,74455.48,74455.48,74438.00,0.740000,0.750000,0.250000,0.260000,237408,237,0.750000,0.099752,0.081451,0.018301
2026-04-20T03:11:02.972Z,1776654662972,1776654662972,0.849946,0.237028,0.000015,0.082645,0.584558,74455.48,74455.48,74438.00,0.730000,0.750000,0.250000,0.270000,237028,237,0.750000,0.099946,0.086112,0.013834
2026-04-20T03:11:03.229Z,1776654663229,1776654663229,0.850077,0.236771,0.000015,0.082645,0.584604,74455.48,74455.48,74438.00,0.730000,0.740000,0.260000,0.270000,236771,237,0.740000,0.110077,0.092795,0.017282
2026-04-20T03:11:03.670Z,1776654663670,1776654663670,0.802328,0.236330,0.000024,0.134722,0.612480,74461.34,74461.34,74438.00,0.730000,0.740000,0.260000,0.270000,236330,236,0.740000,0.062328,0.089855,-0.027527
2026-04-20T03:11:03.980Z,1776654663980,1776654663980,0.802484,0.236020,0.000024,0.134722,0.612552,74461.34,74461.34,74438.00,0.730000,0.750000,0.250000,0.270000,236020,236,0.750000,0.052484,0.084917,-0.032434
2026-04-20T03:11:04.121Z,1776654664121,1776654664121,0.802554,0.235879,0.000024,0.134722,0.612585,74461.34,74461.34,74438.00,0.730000,0.740000,0.260000,0.270000,235879,236,0.740000,0.062554,0.077478,-0.014924
2026-04-20T03:11:04.338Z,1776654664338,1776654664338,0.802663,0.235662,0.000024,0.134722,0.612635,74461.34,74461.34,74438.00,0.720000,0.730000,0.270000,0.280000,235662,236,0.730000,0.072663,0.072021,0.000642
2026-04-20T03:11:04.601Z,1776654664601,1776654664601,0.819078,0.235399,0.000024,0.132762,0.618736,74462.62,74462.62,74438.00,0.720000,0.730000,0.270000,0.280000,235399,235,0.730000,0.089078,0.067821,0.021256
2026-04-20T03:11:05.879Z,1776654665879,1776654665879,0.832459,0.234121,0.000023,0.129286,0.622125,74463.28,74463.28,74438.00,0.720000,0.730000,0.270000,0.280000,234121,234,0.730000,0.102459,0.075847,0.026611
2026-04-20T03:11:06.719Z,1776654666719,1776654666719,0.826024,0.233281,0.000023,0.127074,0.617026,74462.15,74462.15,74438.00,0.720000,0.730000,0.270000,0.280000,233281,233,0.730000,0.096024,0.084556,0.011469
2026-04-20T03:11:07.461Z,1776654667461,1776654667461,0.826408,0.232539,0.000023,0.127074,0.617208,74462.15,74462.15,74438.00,0.710000,0.730000,0.270000,0.290000,232539,233,0.730000,0.096408,0.091326,0.005082
2026-04-20T03:11:07.596Z,1776654667596,1776654667596,0.833951,0.232404,0.000022,0.123203,0.617241,74462.15,74462.15,74438.00,0.710000,0.730000,0.270000,0.290000,232404,232,0.730000,0.103951,0.097584,0.006367
2026-04-20T03:11:07.767Z,1776654667767,1776654667767,0.834040,0.232233,0.000022,0.123203,0.617283,74462.15,74462.15,74438.00,0.710000,0.720000,0.280000,0.290000,232233,232,0.720000,0.114040,0.102577,0.011464
2026-04-20T03:11:09.263Z,1776654669263,1776654669263,0.842508,0.230737,0.000021,0.119450,0.617748,74462.17,74462.17,74438.00,0.710000,0.720000,0.280000,0.290000,230737,231,0.720000,0.122508,0.106586,0.015921
2026-04-20T03:11:09.830Z,1776654669830,1776654669830,0.849363,0.230170,0.000021,0.115823,0.617462,74462.08,74462.08,74438.00,0.710000,0.720000,0.280000,0.290000,230170,230,0.720000,0.129363,0.113254,0.016109
2026-04-20T03:11:10.292Z,1776654670292,1776654670292,0.849606,0.229708,0.000021,0.115823,0.617577,74462.08,74462.08,74438.00,0.700000,0.720000,0.280000,0.300000,229708,230,0.720000,0.129606,0.119894,0.009713
2026-04-20T03:11:10.467Z,1776654670467,1776654670467,0.849698,0.229533,0.000021,0.115823,0.617621,74462.08,74462.08,74438.00,0.700000,0.710000,0.290000,0.300000,229533,230,0.710000,0.139698,0.127043,0.012655
2026-04-20T03:11:10.644Z,1776654670644,1776654670644,0.849792,0.229356,0.000021,0.115823,0.617665,74462.08,74462.08,74438.00,0.700000,0.720000,0.280000,0.300000,229356,229,0.720000,0.129792,0.130194,-0.000402
2026-04-20T03:11:10.693Z,1776654670693,1776654670693,0.849818,0.229307,0.000021,0.115823,0.617677,74462.08,74462.08,74438.00,0.710000,0.720000,0.280000,0.290000,229307,229,0.720000,0.129818,0.131655,-0.001838
2026-04-20T03:11:10.702Z,1776654670702,1776654670702,0.857290,0.229298,0.000020,0.112295,0.617680,74462.08,74462.08,74438.00,0.710000,0.720000,0.280000,0.290000,229298,229,0.720000,0.137290,0.133241,0.004049
2026-04-20T03:11:10.787Z,1776654670787,1776654670787,0.857335,0.229213,0.000020,0.112295,0.617701,74462.08,74462.08,74438.00,0.700000,0.720000,0.280000,0.300000,229213,229,0.720000,0.137335,0.134786,0.002548
2026-04-20T03:11:11.151Z,1776654671151,1776654671151,0.857526,0.228849,0.000020,0.112295,0.617792,74462.08,74462.08,74438.00,0.710000,0.720000,0.280000,0.290000,228849,229,0.720000,0.137526,0.134352,0.003174
2026-04-20T03:11:11.212Z,1776654671212,1776654671212,0.857558,0.228788,0.000020,0.112295,0.617807,74462.08,74462.08,74438.00,0.700000,0.720000,0.280000,0.300000,228788,229,0.720000,0.137558,0.135905,0.001653
2026-04-20T03:11:11.261Z,1776654671261,1776654671261,0.857584,0.228739,0.000020,0.112295,0.617820,74462.08,74462.08,74438.00,0.710000,0.720000,0.280000,0.290000,228739,229,0.720000,0.137584,0.137459,0.000125
2026-04-20T03:11:11.325Z,1776654671325,1776654671325,0.857618,0.228675,0.000020,0.112295,0.617836,74462.08,74462.08,74438.00,0.710000,0.720000,0.280000,0.290000,228675,229,0.720000,0.137618,0.137524,0.000094
2026-04-20T03:11:11.640Z,1776654671640,1776654671640,0.857784,0.228360,0.000020,0.112295,0.617915,74462.08,74462.08,74438.00,0.700000,0.720000,0.280000,0.300000,228360,228,0.720000,0.137784,0.137614,0.000170
2026-04-20T03:11:11.926Z,1776654671926,1776654671926,0.857935,0.228074,0.000020,0.112295,0.617987,74462.08,74462.08,74438.00,0.700000,0.710000,0.290000,0.300000,228074,228,0.710000,0.147935,0.139696,0.008239
2026-04-20T03:11:12.147Z,1776654672147,1776654672147,0.863686,0.227853,0.000019,0.108919,0.617232,74461.91,74461.91,74438.00,0.700000,0.710000,0.290000,0.300000,227853,228,0.710000,0.153686,0.142921,0.010764
2026-04-20T03:11:12.855Z,1776654672855,1776654672855,0.871841,0.227145,0.000019,0.105603,0.617601,74461.95,74461.95,74438.00,0.700000,0.710000,0.290000,0.300000,227145,227,0.710000,0.161841,0.147773,0.014069
2026-04-20T03:11:13.492Z,1776654673492,1776654673492,0.879494,0.226508,0.000018,0.102386,0.617762,74461.95,74461.95,74438.00,0.700000,0.710000,0.290000,0.300000,226508,227,0.710000,0.169494,0.154148,0.015346
2026-04-20T03:11:14.176Z,1776654674176,1776654674176,0.888098,0.225824,0.000018,0.099288,0.618465,74462.06,74462.06,74438.00,0.700000,0.710000,0.290000,0.300000,225824,226,0.710000,0.178098,0.162211,0.015888
2026-04-20T03:11:15.636Z,1776654675636,1776654675636,0.888849,0.224364,0.000018,0.099288,0.618840,74462.06,74462.06,74438.00,0.690000,0.710000,0.290000,0.310000,224364,224,0.710000,0.178849,0.168394,0.010455
2026-04-20T03:11:15.700Z,1776654675700,1776654675700,0.888882,0.224300,0.000018,0.099288,0.618856,74462.06,74462.06,74438.00,0.640000,0.690000,0.310000,0.360000,224300,224,0.690000,0.198882,0.177433,0.021449
2026-04-20T03:11:15.810Z,1776654675810,1776654675810,0.897345,0.224190,0.000017,0.096303,0.619601,74462.21,74462.21,74438.00,0.640000,0.690000,0.310000,0.360000,224190,224,0.690000,0.207345,0.186534,0.020811
2026-04-20T03:11:16.008Z,1776654676008,1776654676008,0.897445,0.223992,0.000017,0.096303,0.619652,74462.21,74462.21,74438.00,0.590000,0.610000,0.390000,0.410000,223992,224,0.610000,0.287445,0.210124,0.077321
2026-04-20T03:11:16.050Z,1776654676050,1776654676050,0.897466,0.223950,0.000017,0.096303,0.619663,74462.21,74462.21,74438.00,0.600000,0.610000,0.390000,0.400000,223950,224,0.610000,0.287466,0.231997,0.055469
2026-04-20T03:11:16.077Z,1776654676077,1776654676077,0.897480,0.223923,0.000017,0.096303,0.619670,74462.21,74462.21,74438.00,0.580000,0.610000,0.390000,0.420000,223923,224,0.610000,0.287480,0.253723,0.033756
2026-04-20T03:11:16.178Z,1776654676178,1776654676178,0.897531,0.223822,0.000017,0.096303,0.619697,74462.21,74462.21,74438.00,0.570000,0.580000,0.420000,0.430000,223822,224,0.580000,0.317531,0.277453,0.040078
2026-04-20T03:11:16.238Z,1776654676238,1776654676238,0.897561,0.223762,0.000017,0.096303,0.619712,74462.21,74462.21,74438.00,0.560000,0.580000,0.420000,0.440000,223762,224,0.580000,0.317561,0.299496,0.018065
2026-04-20T03:11:16.311Z,1776654676311,1776654676311,0.897598,0.223689,0.000017,0.096303,0.619731,74462.21,74462.21,74438.00,0.560000,0.570000,0.430000,0.440000,223689,224,0.570000,0.327598,0.307527,0.020071
2026-04-20T03:11:16.435Z,1776654676435,1776654676435,0.904412,0.223565,0.000017,0.093370,0.619667,74462.19,74462.19,74438.00,0.560000,0.570000,0.430000,0.440000,223565,224,0.570000,0.334412,0.316916,0.017495
2026-04-20T03:11:16.968Z,1776654676968,1776654676968,0.904676,0.223032,0.000017,0.093370,0.619806,74462.19,74462.19,74438.00,0.550000,0.570000,0.430000,0.450000,223032,223,0.570000,0.334676,0.326356,0.008321
2026-04-20T03:11:17.068Z,1776654677068,1776654677068,0.904726,0.222932,0.000017,0.093370,0.619833,74462.19,74462.19,74438.00,0.550000,0.560000,0.440000,0.450000,222932,223,0.560000,0.344726,0.331795,0.012931
2026-04-20T03:11:17.100Z,1776654677100,1776654677100,0.852049,0.222900,0.000018,0.103699,0.606606,74459.45,74459.45,74438.00,0.550000,0.560000,0.440000,0.450000,222900,223,0.560000,0.292049,0.326692,-0.034643
2026-04-20T03:11:18.563Z,1776654678563,1776654678563,0.852844,0.221437,0.000018,0.103699,0.606951,74459.45,74459.45,74438.00,0.540000,0.560000,0.440000,0.460000,221437,221,0.560000,0.292844,0.319742,-0.026897
2026-04-20T03:11:18.608Z,1776654678608,1776654678608,0.533479,0.221392,0.000056,0.315723,0.526357,74443.25,74443.25,74438.00,0.540000,0.560000,0.440000,0.460000,221392,221,0.560000,-0.026521,0.247555,-0.274076
2026-04-20T03:11:19.273Z,1776654679273,1776654679273,0.533530,0.220727,0.000056,0.315723,0.526398,74443.25,74443.25,74438.00,0.540000,0.550000,0.450000,0.460000,220727,221,0.550000,-0.016470,0.177326,-0.193796
2026-04-20T03:11:19.340Z,1776654679340,1776654679340,0.519335,0.220660,0.000055,0.308999,0.514854,74440.97,74440.97,74438.00,0.540000,0.550000,0.450000,0.460000,220660,221,0.550000,-0.030665,0.102248,-0.132912
2026-04-20T03:11:19.750Z,1776654679750,1776654679750,0.519353,0.220250,0.000055,0.308999,0.514868,74440.97,74440.97,74438.00,0.530000,0.550000,0.450000,0.470000,220250,220,0.550000,-0.030647,0.037708,-0.068355
2026-04-20T03:11:19.802Z,1776654679802,1776654679802,0.519356,0.220198,0.000055,0.308999,0.514870,74440.97,74440.97,74438.00,0.530000,0.540000,0.460000,0.470000,220198,220,0.540000,-0.020644,-0.024989,0.004345
2026-04-20T03:11:20.586Z,1776654680586,1776654680586,0.516143,0.219414,0.000053,0.299770,0.512008,74440.40,74440.40,74438.00,0.530000,0.540000,0.460000,0.470000,219414,219,0.540000,-0.023857,-0.024457,0.000600
2026-04-20T03:11:21.089Z,1776654681089,1776654681089,0.515064,0.218911,0.000052,0.290669,0.510848,74440.17,74440.17,74438.00,0.530000,0.540000,0.460000,0.470000,218911,219,0.540000,-0.024936,-0.026150,0.001213
2026-04-20T03:11:21.846Z,1776654681846,1776654681846,0.515090,0.218154,0.000052,0.290669,0.510868,74440.17,74440.17,74438.00,0.520000,0.530000,0.470000,0.480000,218154,218,0.530000,-0.014910,-0.022999,0.008089
2026-04-20T03:11:22.721Z,1776654682721,1776654682721,0.513650,0.217279,0.000050,0.281858,0.509514,74439.90,74439.90,74438.00,0.520000,0.530000,0.470000,0.480000,217279,217,0.530000,-0.016350,-0.020139,0.003789
2026-04-20T03:11:23.303Z,1776654683303,1776654683303,0.514778,0.216697,0.000049,0.273277,0.509986,74439.99,74439.99,74438.00,0.520000,0.530000,0.470000,0.480000,216697,217,0.530000,-0.015222,-0.019055,0.003833
2026-04-20T03:11:24.479Z,1776654684479,1776654684479,0.514819,0.215521,0.000049,0.273277,0.510014,74439.99,74439.99,74438.00,0.490000,0.510000,0.490000,0.510000,215521,216,0.510000,0.004819,-0.013320,0.018139
2026-04-20T03:11:24.612Z,1776654684612,1776654684612,0.517460,0.215388,0.000047,0.265002,0.511453,74440.27,74440.27,74438.00,0.490000,0.510000,0.490000,0.510000,215388,215,0.510000,0.007460,-0.006840,0.014301
2026-04-20T03:11:25.138Z,1776654685138,1776654685138,0.519156,0.214862,0.000046,0.256942,0.512185,74440.41,74440.41,74438.00,0.490000,0.510000,0.490000,0.510000,214862,215,0.510000,0.009156,-0.002027,0.011183
2026-04-20T03:11:25.492Z,1776654685492,1776654685492,0.519172,0.214508,0.000046,0.256942,0.512196,74440.41,74440.41,74438.00,0.480000,0.500000,0.500000,0.520000,214508,215,0.500000,0.019172,0.005077,0.014095
2026-04-20T03:11:25.680Z,1776654685680,1776654685680,0.519180,0.214320,0.000046,0.256942,0.512201,74440.41,74440.41,74438.00,0.470000,0.490000,0.510000,0.530000,214320,214,0.490000,0.029180,0.013958,0.015223
2026-04-20T03:11:25.737Z,1776654685737,1776654685737,0.519183,0.214263,0.000046,0.256942,0.512203,74440.41,74440.41,74438.00,0.470000,0.480000,0.520000,0.530000,214263,214,0.480000,0.039183,0.020830,0.018353
2026-04-20T03:11:26.057Z,1776654686057,1776654686057,0.519198,0.213943,0.000046,0.256942,0.512212,74440.41,74440.41,74438.00,0.520000,0.530000,0.470000,0.480000,213943,214,0.530000,-0.010802,0.017178,-0.027980
2026-04-20T03:11:26.115Z,1776654686115,1776654686115,0.519200,0.213885,0.000046,0.256942,0.512214,74440.41,74440.41,74438.00,0.530000,0.550000,0.450000,0.470000,213885,214,0.550000,-0.030800,0.009187,-0.039986
2026-04-20T03:11:26.329Z,1776654686329,1776654686329,0.519210,0.213671,0.000046,0.256942,0.512221,74440.41,74440.41,74438.00,0.540000,0.550000,0.450000,0.460000,213671,214,0.550000,-0.030790,-0.000806,-0.029984
2026-04-20T03:11:27.263Z,1776654687263,1776654687263,0.496903,0.212737,0.000045,0.251743,0.497926,74437.63,74437.63,74438.00,0.540000,0.550000,0.450000,0.460000,212737,213,0.550000,-0.053097,-0.017261,-0.035836
2026-04-20T03:11:28.613Z,1776654688613,1776654688613,0.538556,0.211387,0.000047,0.262874,0.525244,74442.92,74442.92,74438.00,0.540000,0.550000,0.450000,0.460000,211387,211,0.550000,-0.011444,-0.027387,0.015943
2026-04-20T03:11:29.297Z,1776654689297,1776654689297,0.533435,0.210703,0.000045,0.255277,0.521231,74442.13,74442.13,74438.00,0.540000,0.550000,0.450000,0.460000,210703,211,0.550000,-0.016565,-0.028539,0.011974
2026-04-20T03:11:30.844Z,1776654690844,1776654690844,0.549337,0.209156,0.000044,0.249761,0.530729,74443.95,74443.95,74438.00,0.540000,0.550000,0.450000,0.460000,209156,209,0.550000,-0.000663,-0.022512,0.021848
2026-04-20T03:11:31.433Z,1776654691433,1776654691433,0.554537,0.208567,0.000043,0.242278,0.532969,74444.37,74444.37,74438.00,0.540000,0.550000,0.450000,0.460000,208567,209,0.550000,0.004537,-0.015446,0.019983
2026-04-20T03:11:32.188Z,1776654692188,1776654692188,0.556261,0.207812,0.000042,0.234897,0.532977,74444.36,74444.36,74438.00,0.540000,0.550000,0.450000,0.460000,207812,208,0.550000,0.006261,-0.003575,0.009835
